선물량으로승부한다	봉사	퓨전 현대판타지	남자	2334951.57003.226 .40
선물량으로승부한다	봉사	퓨전 현대판타지	남자	2334951.57003.226 .40
게임속에서살아남기.	ghowers	무협 라이트노벨	남자	1172.34.15 .20
탐식(B.M)	Ruda	판타지 현대판타지	남자	0.0.0 .30
탐식(B.M)	Ruda	판타지 현대판타지	남자	0.0.0 .30
선슈퍼컴퓨터마법사되다[E]	빌리언맨	판타지 퓨전	남자	16216.248.17 .40
선환생행[E]	손연우	무협	남자	9147.206.21 .50
비공식하이랭커	유우리	퓨전 현대판타지	남자	82658.1028.51 .40
선탑스타의회귀[E]	낙엽(樂葉)	현대판타지	남자	42489.532.28 .40
선탑스타의회귀[E]	낙엽(樂葉)	현대판타지	남자	42489.532.28 .40
선생기왕[E]	어진바람	현대판타지 퓨전	남자	24215.457.24 .50
비와우산	코코넛크림	로맨스 라이트노벨	남자	6.0.1 .20
남천문[E]	남운	무협	남자	4475.43.33 .50
스파씨바당케	다즐링맛	전쟁·밀리터리 로맨스	남자	303.7.7 .20
스파씨바당케	다즐링맛	전쟁·밀리터리 로맨스	남자	303.7.7 .20
오타쿠!출격합니다!	빵배	판타지	남자	12.0.1 .10
이루는몽상가	피규어	현대판타지 판타지	남자	19.0.1 .10
지금부터시간은내꺼	shn	게임 판타지	남자	313.3.5 .20
지금부터시간은내꺼	shn	게임 판타지	남자	313.3.5 .20
고려제국사	동기진	대체역사 퓨전	남자	250185.6308.102 .50
고려제국사	동기진	대체역사 퓨전	남자	250185.6308.102 .50
공주님의소꿉친구	이얄루	판타지	남자	18.0.1 .20
망상매각지	니네임	중·단편 시·수필	남자	19.0.1 .20
미르-하르모이제국	박정윤	판타지 드라마	남자	620.24.29 .20
생명의주인	훼룡	일반소설	남자	229.6.6 .10
버추얼프로젝트	kdw2770	게임 판타지	남자	110.2.2 .20
버추얼프로젝트	kdw2770	게임 판타지	남자	110.2.2 .20
만들어진사랑	차피	로맨스 공포·미스테리	남자	0.0.0 .10
암살자는공작가의막내아...	아이망치	판타지 퓨전	남자	883.14.4 .10
우리나라의고등학생은이...	마지막외침	판타지 현대판타지	남자	670.5.17 .10
선100년만에돌아온망캐	옥돌s	퓨전 판타지	남자	1511181.34945.212 .30
오상무가사라졌다.	offmoon	일반소설 드라마	남자	26.0.3 .30
이버스는이세계로향한다.	환정	판타지	남자	23.0.2 .20
내가바로이세계의황자다!	ilovewjd..	판타지	여자	0.0.0 .10
내가바로이세계의황자다!	ilovewjd..	판타지	여자	0.0.0 .10
18세에죽을예정입니다	CE엘	일반소설	남자	13.0.1 .10
선뉴비천마	만청(卍靑)	퓨전 현대판타지	남자	1063266.20016.203 .30
선뉴비천마	만청(卍靑)	퓨전 현대판타지	남자	1063266.20016.203 .30
우편부펠	holt1501	판타지 SF	남자	77.2.2 .10
(명군이되어보세팬픽)경...	자쿠	팬픽·패러디 대체역사	남자	3306.34.10 .20
차가운불꽃:시작	브니버니	판타지	여자	0.0.0 .10
최강빌런의지구정복기	씨오co	현대판타지 판타지	남자	8269.177.35 .10
최강빌런의지구정복기	씨오co	현대판타지 판타지	남자	8269.177.35 .10
세계를리메이크하는자	콩불	판타지 퓨전	남자	53.2.3 .20
한국공무원아내의톱스타...	페츄니아	로맨스 드라마	남자	109.0.1 .50
유협여로	흑마패왕	무협	남자	15634.184.19 .50
꼭대기층의개발자	박락원	판타지 게임	같음	12.0.2 .10
꼭대기층의개발자	박락원	판타지 게임	같음	12.0.2 .10
메시아전쟁	GUCCY	판타지	남자	16.0.2 .10
총독의일대기	루미나리오	판타지 전쟁·밀리터리	남자	1631.35.20 .20
이상적인세계를위하여	김통	판타지 퓨전	남자	119.0.3 .10
SugarBabyLove	재냐	로맨스 BL	여자	3011.14.46 .40
니그라토산문집	니그라토	시·수필	남자	10921.127.215 .40
선홈런치는괴물투수	수인(水印)	스포츠 현대판타지	남자	943385.19743.137 .40
선홈런치는괴물투수	수인(水印)	스포츠 현대판타지	남자	943385.19743.137 .40
마비노기영웅전과거이야기	대보초	팬픽·패러디 판타지	남자	797.0.22 .30
삼라만상의재앙	xkvkgk	판타지	남자	2085.13.24 .30
삼라만상의재앙	xkvkgk	판타지	남자	2085.13.24 .30
얼음의기억	HealLigh..	판타지	남자	2147.195.0 .10
얼음의기억	HealLigh..	판타지	남자	2147.195.0 .10
선전신척사영[E]	동화제군	퓨전 현대판타지	남자	22146.244.24 .40
선내가드래곤이되던날	미래소년	현대판타지 퓨전	남자	1533118.45395.151 .20
선대공자가출하셨다.	와이번스	퓨전 판타지	남자	4235467.126988.394 .30
칠흑을넘어서	N스타	판타지 공포·미스테리	남자	31.0.1 .30
나는죽고싶다	납치당한건	판타지 SF	남자	54.0.4 .10
나는죽고싶다	납치당한건	판타지 SF	남자	54.0.4 .10
전대미문의계승자	12tunaca..	판타지 퓨전	남자	194.3.5 .20
그남자는에이스	hipstar	로맨스	여자	19.0.1 .20
이세계폭군	쏘니아	판타지 퓨전	남자	11.1.1 .20
이세계폭군	쏘니아	판타지 퓨전	남자	11.1.1 .20
패왕최강이되어주마!	산글	퓨전 현대판타지	남자	38232.710.35 .40
패왕최강이되어주마!	산글	퓨전 현대판타지	남자	38232.710.35 .40
선이번엔인형술사다[E]	MangoRed	퓨전 판타지	남자	5834.80.21 .40
선이번엔인형술사다[E]	MangoRed	퓨전 판타지	남자	5834.80.21 .40
선어쩌다재벌아들[E]	팥고당	현대판타지	남자	20099.287.15 .50
선어쩌다재벌아들[E]	팥고당	현대판타지	남자	20099.287.15 .50
도살자(屠殺者)[E]	시인단테	현대판타지 퓨전	남자	15033.246.18 .40
선희귀한좌완언더회귀한...	밀괴	스포츠 현대판타지	남자	16030.236.18 .40
데인저러스티처[E]	항상	판타지 현대판타지	남자	5067.102.15 .40
평범한엑스트라입니다	람결	현대판타지 판타지	여자	68.0.2 .20
그래서빌런시작했습니다	새벽넘어	현대판타지 대체역사	여자	1.0.0 .10
천룡소[E]	춘야연	무협	남자	2316.29.24 .50
머리에과학이넘쳐	산하련	현대판타지	남자	103847.1758.227 .50
시선세상을투영하다	공한	시·수필	남자	1935.135.26 .40
리얼(real)삼국지-원조비...	바랍니다	대체역사 퓨전	남자	263413.4905.154 .40
리얼(real)삼국지-원조비...	바랍니다	대체역사 퓨전	남자	263413.4905.154 .40
타투[E]	현진	판타지 게임	남자	1178.19.15 .50
동천마검[E]	용우	무협	남자	2292.36.24 .50
동천마검[E]	용우	무협	남자	2292.36.24 .50
선청소부의행운스텟이폭주...	초코깻잎	현대판타지 퓨전	남자	160028.3085.160 .40
선청소부의행운스텟이폭주...	초코깻잎	현대판타지 퓨전	남자	160028.3085.160 .40
연애의정석:어장남직...	희(希)	로맨스	여자	1189.19.21 .20
연애의정석:어장남직...	희(希)	로맨스	여자	1189.19.21 .20
나에게찾아온새로운인생	D.T.	판타지 라이트노벨	남자	1683.1.71 .40
탈모임	권혁신	판타지	남자	105.2.3 .10
천왕열전	wbffl99	무협	남자	38.0.1 .40
그림자.	H시나브로	판타지 일반소설	여자	0.0.0 .20
루만정복기	주황색지붕	퓨전 판타지	남자	18370.79.96 .50
루만정복기	주황색지붕	퓨전 판타지	남자	18370.79.96 .50
2080시뮬레이터	dekapo	퓨전 SF	남자	101.2.0 .40
선파이널보스[E]	진필명	스포츠 현대판타지	남자	4378.63.12 .50
선나홀로지구에![E]	G다루	퓨전 현대판타지	남자	5074.82.12 .40
신생천마[E]	소설의광장	무협	남자	2223.11.21 .50
타임룰렛[E]	최예균	현대판타지	남자	13621.176.45 .50
청양댁	woong539..	드라마 중·단편	남자	7.0.1 .40
지구에서게임하기	1002k	현대판타지 게임	남자	5801.193.26 .10
쌍극의탑[E]	라크리모사	판타지 퓨전	남자	2699.21.21 .40
10년간방치해둔방치게임...	익명8781	퓨전 판타지	남자	310.11.4 .10
특수관리학교	spgs	판타지 현대판타지	남자	964.10.32 .10
신의사도영주되다[E]	날없는창	판타지	남자	15079.291.36 .40
축구잘하는미드필더	사나2	스포츠 현대판타지	남자	158.3.1 .40
신에대한반역	생사글	퓨전 판타지	남자	424.0.13 .20
선세계는넓고할일은많지...	류버들	현대판타지 판타지	남자	2050199.41697.177 .40
나는짝사랑중	codn1031	로맨스 일반소설	남자	18.0.1 .40
이세계살인사건의전말	sar1	판타지 퓨전	여자	6.0.1 .10
선내싱크로율999%	재즈소울	게임 현대판타지	남자	1265271.31374.152 .30
귀신이나타난날부터오늘	로켓곰	판타지 현대판타지	여자	829.4.16 .30
사후에는연애게임세상에서	niconi37..	라이트노벨 게임	남자	1715.37.18 .20
다이스	n1577_ar..	판타지	남자	55.0.4 .20
사기꾼과구도자	무허대사	일반소설 중·단편	남자	358.1.9 .50
사기꾼과구도자	무허대사	일반소설 중·단편	남자	358.1.9 .50
남쪽하늘에뜨는별天南星	HaLy	로맨스 퓨전	여자	3612.8.59 .40
이세계에공략집은없다.	진화전	퓨전 판타지	남자	5918.39.54 .40
이세계에공략집은없다.	진화전	퓨전 판타지	남자	5918.39.54 .40
능력1:루트	bio1567	현대판타지 판타지	남자	29.0.3 .10
파괴의천사.[E]	정우식	판타지 현대판타지	남자	1253.17.15 .50
파괴의천사.[E]	정우식	판타지 현대판타지	남자	1253.17.15 .50
인간구원	데릭포스트	중·단편 아동소설·동화	남자	12.0.1 .20
테이큰프럼헬	민트그린티	현대판타지	남자	5406.225.0 .40
메이지&가드:전설의시작	로웰크란	판타지 퓨전	남자	26841.257.490 .40
임페리얼검술학교[E]	SKYDOM	퓨전 판타지	남자	1538.8.9 .20
선[개정판]제로니스	초[류희윤]	퓨전 판타지	남자	315921.5570.275 .30
선[개정판]제로니스	초[류희윤]	퓨전 판타지	남자	315921.5570.275 .30
울틸라에오신걸환영합니다	데모니세	라이트노벨 판타지	남자	412.0.13 .40
바스크영주	대종사	판타지	남자	72644.762.200 .50
이계절대자	음양사	판타지 퓨전	남자	33530.179.175 .50
로열나이트	황은성	판타지 퓨전	남자	38157.485.150 .50
대양의군주[E]	수민	판타지 게임	남자	1560.30.15 .40
약왕천하	백야	무협	남자	37631.502.200 .50
약왕천하	백야	무협	남자	37631.502.200 .50
장롱에서미소녀들이넘어...	아바링고	라이트노벨	남자	3163.42.42 .10
장롱에서미소녀들이넘어...	아바링고	라이트노벨	남자	3163.42.42 .10
어크로스[E]	양병현	판타지	남자	1307.12.15 .50
카드로발롱도르까지	qwerqwer	스포츠 게임	남자	94.1.1 .20
마인정전(魔人正傳)	김현영	무협	남자	51434.521.175 .50
주인1부	샨기리	판타지 로맨스	여자	394.2.13 .20
주인1부	샨기리	판타지 로맨스	여자	394.2.13 .20
디지몬이그드라실-[디...	Rimure	팬픽·패러디 판타지	남자	167.0.4 .10
인스펙터::세상을관조하는자	moxmoxmo..	현대판타지	남자	20.0.1 .20
인스펙터::세상을관조하는자	moxmoxmo..	현대판타지	남자	20.0.1 .20
드래곤브레스	소피디	판타지 추리	남자	16865.394.165 .50
젓가락	seek123	시·수필	남자	29.0.2 .20
그랜드체어맨	호접몽	판타지	남자	2791.20.175 .50
대륙지존기	건드리고고	무협	남자	11849.334.200 .40
용사파티의최약체	아르쉘	판타지 라이트노벨	남자	271.2.7 .10
던전의주인.	고양이앞발	판타지	남자	14514.293.150 .30
마교소공자	은	무협	남자	19851.307.200 .50
의선사겁	인면수	무협	남자	9904.79.200 .50
싸이퍼	호접몽	판타지	남자	3169.62.150 .50
용사파티의최약체	아르쉘	판타지 라이트노벨	남자	271.2.7 .10
판옵티콘	oasisria..	공포·미스테리 현대판타지	남자	23.0.6 .30
신천역아르한귀향자:세...	가하법	판타지 게임	남자	42.1.0 .30
테이밍으로지존까지![E]	엣취드워프	판타지 현대판타지	남자	14611.197.25 .40
별들의전쟁.	비류수	판타지 대체역사	남자	44405.356.160 .50
단내나는남자	subinjun..	로맨스	여자	15.0.1 .40
신의쓰레기통	내일만은	중·단편 일반소설	남자	266.0.8 .20
선역대급야구천재의탄생	삼십춘기	스포츠 현대판타지	남자	1118413.21630.251 .40
CageBreaker	doppio	라이트노벨 SF	남자	756.26.23 .50
RememberMe	여나	로맨스 현대판타지	남자	60.0.4 .10
다른세계의나	채은위	판타지 퓨전	여자	87.0.12 .20
타야의성녀	지혜숙	로맨스 판타지	여자	147.10.6 .30
타야의성녀	지혜숙	로맨스 판타지	여자	147.10.6 .30
내몸과머리를이을때까지	마쥬	판타지 추리	남자	176.4.6 .10
내몸과머리를이을때까지	마쥬	판타지 추리	남자	176.4.6 .10
특별한일상의한구석에서	훼룡	학원·일상 코믹	남자	474.8.5 .10
TragedyoftheLovelace	kare123	판타지 퓨전	남자	5.0.1 .20
와인잔에가득담긴피	writersb..	드라마 중·단편	남자	7.0.1 .20
와인잔에가득담긴피	writersb..	드라마 중·단편	남자	7.0.1 .20
대상인	amizade	게임 판타지	남자	44.0.3 .30
대상인	amizade	게임 판타지	남자	44.0.3 .30
눈을떠보니전생자가되었다.	소못사	판타지 퓨전	남자	1.0.0 .10
눈을떠보니전생자가되었다.	소못사	판타지 퓨전	남자	1.0.0 .10
영웅은고달프다	아란쉔	현대판타지 퓨전	남자	4.0.1 .20
아그노스:크루닉의부활	jjh1004	판타지 게임	남자	0.0.0 .10
유해	smooth1s..	공포·미스테리	남자	36.0.2 .20
유해	smooth1s..	공포·미스테리	남자	36.0.2 .20
냉혈의대공	박제후	판타지 퓨전	남자	6226.192.6 .30
AndintheEnd(그리고...	R그레이스	판타지 퓨전	남자	366.8.10 .20
환상살이	aloe_98	현대판타지 라이트노벨	남자	98.0.8 .20
환상살이	aloe_98	현대판타지 라이트노벨	남자	98.0.8 .20
마지막최면술사	dltkdals..	판타지	남자	1744.1.20 .10
마지막최면술사	dltkdals..	판타지	남자	1744.1.20 .10
꿈에서일하자	나타데	판타지	여자	13.2.2 .10
꿈에서일하자	나타데	판타지	여자	13.2.2 .10
발키리프로듀서	코밍밍	현대판타지 게임	남자	397.0.9 .30
발키리프로듀서	코밍밍	현대판타지 게임	남자	397.0.9 .30
헌터님방금토하신게성대...	hycraft	현대판타지 게임	남자	9.0.1 .10
헌터님방금토하신게성대...	hycraft	현대판타지 게임	남자	9.0.1 .10
헌터코드:고쳐쓰기	쥐연동	퓨전 현대판타지	남자	301.14.6 .20
판타스틱액터즈	HTML	현대판타지 판타지	남자	6.0.1 .10
판타스틱액터즈	HTML	현대판타지 판타지	남자	6.0.1 .10
겨울을그리는소녀	킹복치	로맨스	여자	255.2.12 .30
전국퇴마협회	차돌102	현대판타지	남자	4985.148.38 .20
전국퇴마협회	차돌102	현대판타지	남자	4985.148.38 .20
복수와분노	마고펭귄	라이트노벨 판타지	남자	73.0.3 .10
물피도주범응징하기	JMT와퍼	퓨전 현대판타지	남자	62.1.4 .20
나그네의옷	Neist	판타지 공포·미스테리	남자	66.0.5 .20
우울증에걸린슈퍼히어로1	정혜석	판타지	남자	645.30.14 .40
키스투더월드(KeysToT...	레겐	게임 판타지	남자	25.0.2 .20
레벨1부터소드엠페러!	설갤러	게임 판타지	남자	23249.437.24 .40
레벨1부터소드엠페러!	설갤러	게임 판타지	남자	23249.437.24 .40
예스더데이	yaseoulg..	판타지 추리	남자	17.0.1 .30
예스더데이	yaseoulg..	판타지 추리	남자	17.0.1 .30
벚잎의노래-아름다운벚...	Project...	라이트노벨 현대판타지	남자	201.3.18 .20
벚잎의노래-아름다운벚...	Project...	라이트노벨 현대판타지	남자	201.3.18 .20
잡템을무시하지마라	리미스	게임 현대판타지	남자	677.9.9 .40
선천상계지갑전사	랑느.	현대판타지 판타지	남자	110471.1964.151 .30
선천상계지갑전사	랑느.	현대판타지 판타지	남자	110471.1964.151 .30
실버바인의황제	N2O	판타지 게임	남자	23.0.1 .20
회상:시선	2232	라이트노벨 퓨전	남자	22.0.3 .20
오라(HORA)	가비차	현대판타지 판타지	남자	457.3.12 .30
24살의너를어디서봤을까?	스니프	로맨스	여자	148.0.6 .40
도시미스터리	SISI	공포·미스테리 중·단편	남자	898.29.12 .40
354일간의유서	살자반대말	추리 일반소설	남자	1.0.0 .20
몽환소녀	월아현	퓨전 현대판타지	남자	112.5.5 .10
공운작제3의눈	공운59	무협 퓨전	남자	172402.2319.148 .50
투잡뛰는막강무직자.	엉뚱한앙마	현대판타지	남자	91034.1170.61 .50
투잡뛰는막강무직자.	엉뚱한앙마	현대판타지	남자	91034.1170.61 .50
리플레이스	브레인	판타지 퓨전	남자	8423.62.250 .50
마검사	치우기	판타지 퓨전	남자	41585.913.500 .50
마검사	치우기	판타지 퓨전	남자	41585.913.500 .50
쌍룡무쌍	건드리고고	무협	남자	18490.176.325 .50
쌍룡무쌍	건드리고고	무협	남자	18490.176.325 .50
재수용붙었네.	담적산	판타지	남자	7867.130.150 .40
재수용붙었네.	담적산	판타지	남자	7867.130.150 .40
톱스타그자체[E]	서홍	판타지 현대판타지	남자	3102.49.48 .50
에라(Era)-혼돈의대륙	김아드	판타지 퓨전	남자	2584.50.66 .50
1000일간의기록	도비는자유	현대판타지 게임	남자	8.0.1 .20
짐꾼이었다[E]	JC미디어	판타지 현대판타지	남자	6210.72.16 .40
짐꾼이었다[E]	JC미디어	판타지 현대판타지	남자	6210.72.16 .40
두하늘이야기	김안산	판타지	남자	20.0.3 .20
두하늘이야기	김안산	판타지	남자	20.0.3 .20
잃어버린원고	wor1012	라이트노벨 일반소설	남자	150.11.9 .10
나는어제살해당했다	로즈비아	판타지 로맨스	여자	31.0.4 .10
엘론드의군주[E]	황제일가	퓨전 판타지	남자	3752.39.9 .50
판타지아코리도	makarov1..	판타지 전쟁·밀리터리	남자	173.0.11 .20
협객본색	차제이	현대판타지 퓨전	남자	1833.59.0 .50
협객본색	차제이	현대판타지 퓨전	남자	1833.59.0 .50
디멘션[E]	주일	판타지 퓨전	남자	1187.10.15 .50
첩첩표[E]	열해도	무협	남자	3813.101.15 .50
선야구공에맞고모든게달...	뚱보고양이	스포츠	남자	31785.499.24 .40
Lv999의귀환[E]	피냘	퓨전 판타지	남자	5232.34.21 .40
운하나로상위랭커![럭...	케네시스	게임 현대판타지	남자	4693.53.21 .10
선재벌정벌기	신우리	현대판타지 퓨전	남자	1654597.35210.250 .40
진화학개론	취력(取力)	퓨전 판타지	남자	16530.255.28 .50
납치	미래촌놈	공포·미스테리	남자	46.0.2 .20
납치	미래촌놈	공포·미스테리	남자	46.0.2 .20
우리지검평검사는최대...	달빛물든	판타지 현대판타지	남자	6733.90.43 .40
우리지검평검사는최대...	달빛물든	판타지 현대판타지	남자	6733.90.43 .40
선야구를더잘하게됨.	불량집사	현대판타지 스포츠	남자	1297361.36171.132 .40
주인공이천벌을내림	뭘로	현대판타지	남자	19445.714.51 .20
주인공이천벌을내림	뭘로	현대판타지	남자	19445.714.51 .20
내소설의빌런이되었다	눈사람()	판타지 현대판타지	남자	93.3.2 .20
레볼루션-rvolution	헤이젠	대체역사 판타지	남자	64.0.1 .20
10번째기사	말벡	판타지	남자	262.9.5 .20
생존형대마법사[E]	Crohn	현대판타지 퓨전	남자	9057.80.21 .40
절대수저재벌인생![E]	류진호	현대판타지 드라마	남자	25156.287.21 .40
선영겁소혼기[E]	괴인h	무협	남자	1095.5.30 .50
여명전란의소용돌이	올딩	로맨스 무협	남자	776.0.16 .20
선종횡무진청성장문[E]	약선(若善)	무협	남자	371.5.18 .50
십자성-전왕의검	허담	무협	남자	115454.1698.426 .50
십자성-전왕의검	허담	무협	남자	115454.1698.426 .50
천지를가르다[E]	막새바람	퓨전 판타지	남자	3560.18.21 .50
함장레이지	보헤미아	판타지 퓨전	남자	3090.88.43 .40
선회귀해서스타셰프[E]	전남규	현대판타지 퓨전	남자	8110.169.28 .30
인질공녀는집에좀가고...	K8086	퓨전 대체역사	남자	667302.25509.298 .30
실아리	sj200110	BL 로맨스	남자	3.0.0 .10
나는셔틀이다.	흔한항쟁	현대판타지 판타지	남자	573.18.14 .40
마나드롭	김설하란	판타지	남자	438.5.13 .20
마왕인데평화가좋습니다	tomboy10..	판타지 학원·일상	남자	1104.3.5 .10
최강헌터네크로맨서	five5	퓨전 게임	남자	353.10.4 .10
선용왕의아들이되었다	비비다	판타지 퓨전	남자	941171.23390.164 .20
먹고살기위한가상현실게임	그린스	게임 판타지	남자	40.0.2 .20
헬퍼사이버스토킹	ah_molra..	공포·미스테리 전쟁·밀리터리	여자	68.0.7 .30
헬퍼사이버스토킹	ah_molra..	공포·미스테리 전쟁·밀리터리	여자	68.0.7 .30
현세의마황[E]	정원탁	현대판타지 판타지	남자	28879.279.30 .40
멋짐이폭발한다![E]	쾌벌	현대판타지 판타지	남자	17870.288.24 .40
우리회사인턴은백만장자...	달빛물든	판타지 현대판타지	남자	11847.96.41 .40
우리회사인턴은백만장자...	달빛물든	판타지 현대판타지	남자	11847.96.41 .40
BC5000년부터시작하는문...	창가에비	판타지 게임	남자	927.17.8 .10
죽지못해산다	시나브	라이트노벨 현대판타지	남자	857.34.12 .20
죽지못해산다	시나브	라이트노벨 현대판타지	남자	857.34.12 .20
황제하의골목헌터아카데미	뿌꾸짱	현대판타지 퓨전	남자	120.0.3 .20
X시대	anaudwkr..	SF 판타지	남자	3.0.1 .20
37.6	sj200110	BL 로맨스	남자	18.0.0 .10
누런저격수	소년행	전쟁·밀리터리	남자	1118.39.5 .50
가온	푸생	판타지	여자	29.0.0 .10
선재벌3세그까이거	꿈가득남	현대판타지 판타지	남자	329230.4415.69 .40
선재벌3세그까이거	꿈가득남	현대판타지 판타지	남자	329230.4415.69 .40
스포츠아이돌클럽	강수.	판타지 라이트노벨	남자	1092.0.33 .30
다이스게임	말많은여우	판타지 퓨전	남자	35.0.2 .20
장옥정개정판	조정우	로맨스	남자	1287.3.4 .50
매지컬스타라이프	도시림	현대판타지	남자	6280.142.22 .40
귀신도아닌것이	고그린	현대판타지 판타지	남자	14614.303.44 .50
귀신도아닌것이	고그린	현대판타지 판타지	남자	14614.303.44 .50
플레이더문피아	뭇찌	현대판타지 판타지	남자	2969.70.3 .20
플레이더문피아	뭇찌	현대판타지 판타지	남자	2969.70.3 .20
길라잡이의등불	류재빈	BL 판타지	여자	154683.13751.405 .20
길라잡이의등불	류재빈	BL 판타지	여자	154683.13751.405 .20
전생했더니뱀이라꿈틀꿈틀	수리부엉e	판타지	남자	10486.281.34 .20
무엇이든길들여드립니다	Shanlee	로맨스 판타지	같음	9.1.1 .20
무엇이든길들여드립니다	Shanlee	로맨스 판타지	같음	9.1.1 .20
신수를육성하는무사	정군(貞軍)	무협 퓨전	남자	699.23.8 .20
신수를육성하는무사	정군(貞軍)	무협 퓨전	남자	699.23.8 .20
좀비아포칼립스게임을하...	선무천우	퓨전 현대판타지	남자	2021.61.10 .40
이세계에서살아가는방법	슈바이저	판타지 라이트노벨	남자	840.16.22 .30
이세계에서살아가는방법	슈바이저	판타지 라이트노벨	남자	840.16.22 .30
지구로돌아가고싶다	도굴꾼	현대판타지 퓨전	남자	2561.63.27 .20
지구로돌아가고싶다	도굴꾼	현대판타지 퓨전	남자	2561.63.27 .20
내가가는곳이길이다	개리칼라일	현대판타지 판타지	남자	29761.879.23 .50
선최강전설아저씨	양승훈	현대판타지 퓨전	남자	2302351.61143.126 .30
선최강전설아저씨	양승훈	현대판타지 퓨전	남자	2302351.61143.126 .30
지옥커뮤니케이터	iTNu	현대판타지 드라마	남자	4.0.1 .20
친히악마가되어주겠다	천중희성	로맨스 판타지	여자	152.1.8 .20
선훔치는연기자	비벗	현대판타지 드라마	남자	646944.27179.250 .30
신은들려주지않는다	hplws132	판타지 일반소설	남자	365.12.13 .20
최강의힐러	잠깐의휴식	게임 현대판타지	남자	115.4.2 .10
최강의힐러	잠깐의휴식	게임 현대판타지	남자	115.4.2 .10
선맵핵으로미궁정복	듀러글	퓨전 게임	남자	1763356.50324.191 .30
히어로즈레퀴엠	TYE	판타지	남자	532.1.30 .20
히어로즈레퀴엠	TYE	판타지	남자	532.1.30 .20
악마를위하여	Gracia	현대판타지	남자	16.1.1 .10
악마를위하여	Gracia	현대판타지	남자	16.1.1 .10
무한부활자	matriel3	퓨전 판타지	남자	0.0.0 .20
무한부활자	matriel3	퓨전 판타지	남자	0.0.0 .20
배우지망생의시크릿	라브하	로맨스 일반소설	여자	0.0.0 .30
달빛제작소에어서오세요!	been0911..	판타지	여자	16.0.1 .10
일리아스판의제왕	이르스	판타지	남자	30675.1424.35 .30
종말의선고	dktkrk12..	현대판타지 판타지	남자	16.0.1 .20
이내가신이라니	소설가z	판타지 팬픽·패러디	남자	103.1.4 .10
푸른눈의정령사	노맥서생	판타지 라이트노벨	남자	9582.283.49 .20
횡단보도에서의앞구르기는...	인사팀부장	판타지 공포·미스테리	여자	11.1.1 .20
축구재능	추우야	스포츠	남자	246.9.2 .20
축구재능	추우야	스포츠	남자	246.9.2 .20
아논연대기	설정광	판타지 SF	남자	139.0.7 .30
아논연대기	설정광	판타지 SF	남자	139.0.7 .30
너와나의세계예서	Synie	퓨전 판타지	여자	9.0.1 .20
아니신님세계를구하라...	Munin	판타지	남자	9.0.1 .20
달이전의세계	nooooruk	SF 판타지	남자	30.1.3 .20
퀘스트스테이터스월드	timehawr	판타지 게임	남자	14.0.1 .10
선붉은제국의축구황제	리비에르	스포츠 현대판타지	남자	591865.10153.183 .40
코어:진화하는자	이계의왕	퓨전	남자	0.0.0 .10
코어:진화하는자	이계의왕	퓨전	남자	0.0.0 .10
생각의속도	화범	현대판타지	남자	0.0.0 .20
생각의속도	화범	현대판타지	남자	0.0.0 .20
최강배우	최강소설가	현대판타지	여자	65.2.1 .20
최강배우	최강소설가	현대판타지	여자	65.2.1 .20
여고생이떠버렸습니다	eric156	현대판타지 로맨스	남자	155.0.4 .10
여고생이떠버렸습니다	eric156	현대판타지 로맨스	남자	155.0.4 .10
나혼자재앙급기억계승	유월은준	퓨전 현대판타지	남자	1558.45.7 .10
존나짱짱쌘힘숨찐이나임	이신세	판타지 퓨전	남자	34.0.1 .20
게임같은이세계에서의...	맨우	판타지	남자	4565.40.41 .10
꿈속의꿈속의꿈속의꿈	ropmep	현대판타지	남자	0.0.0 .20
이세계성상담소	밀라이트	라이트노벨 판타지	남자	888.0.10 .10
RemakeKebap	망고농장	대체역사 퓨전	남자	100732.3882.48 .30
달빛의말씀	장편	판타지 로맨스	남자	6020.536.454 .20
달빛의말씀	장편	판타지 로맨스	남자	6020.536.454 .20
선전설을꿈꾸다!	산타클라스	스포츠 현대판타지	남자	984526.20838.246 .40
타이로:영혼이사는행성	라르고박	판타지 SF	남자	253.10.4 .40
딜리버리나이츠	띵장	판타지 현대판타지	남자	243.7.7 .20
악랄한용사님	윤매미	판타지	남자	44.0.4 .20
타이밍Timing	laddish1..	로맨스 중·단편	남자	29.0.1 .30
괴물과인간의사이에서	우짓챠	현대판타지 판타지	남자	0.0.0 .20
사일록(思日錄)	덕훈	추리 무협	남자	3444.132.15 .30
사일록(思日錄)	덕훈	추리 무협	남자	3444.132.15 .30
9서클대마법사회귀하다	애딧	판타지 현대판타지	남자	131334.1523.31 .50
사랑한다말할까봐	김시월	로맨스	남자	1.0.1 .50
빛과어둠의검사	n1775_ao..	판타지 로맨스	남자	8970.235.341 .20
Writer	hl6575	현대판타지	남자	294.3.16 .10
왜울어요.	요루호타루	로맨스	여자	16.0.1 .40
선주인공이모르는게없음	언늘	퓨전 판타지	남자	2392610.82582.228 .30
마이너스백프로:신의아들	thf8559	퓨전 판타지	남자	225.0.7 .20
내하루를대신살아줘	생사글	현대판타지	남자	233.0.8 .20
밀덕으로생존하기	수족냉증	퓨전 판타지	남자	457.10.5 .10
전생왕녀는회귀한다	청둥	판타지 퓨전	남자	323.14.6 .20
다중인격3왕자망나니가...	순진잉어	판타지 퓨전	남자	2030.49.11 .10
